Year,Month,Jurisdiction,Covid_Deaths,Total_Deaths,Pneumonia_Deaths,Influenza_Deaths,Pneumonia_Influenza_Deaths,Pneumonia_Influenza_Covid
2021,2,Rhode Island,361.0,2354.0,219.0,0.0,219.0,409.0
2021,2,South Carolina,1812.0,11488.0,1145.0,0.0,1147.0,2274.0
2021,2,South Dakota,269.0,1941.0,206.0,0.0,206.0,311.0
2021,2,Tennessee,1583.0,13350.0,1580.0,20.0,1606.0,2472.0
2021,2,Texas,10165.0,45538.0,8588.0,63.0,8642.0,12950.0
2021,2,Utah,351.0,3781.0,285.0,0.0,287.0,402.0
2021,2,Vermont,30.0,1127.0,30.0,0.0,30.0,77.0
2021,2,Virginia,2409.0,17186.0,1794.0,0.0,1800.0,3094.0
2021,2,Washington,652.0,9952.0,880.0,0.0,882.0,1139.0
2021,2,West Virginia,487.0,5830.0,585.0,0.0,585.0,768.0
2021,2,Wisconsin,748.0,10932.0,649.0,2.0,653.0,1092.0
2021,2,Wyoming,173.0,1068.0,114.0,0.0,114.0,192.0
2021,3,Alabama,704.0,9312.0,704.0,0.0,706.0,1130.0
2021,3,Alaska,140.0,1021.0,120.0,0.0,120.0,192.0
2021,3,Arizona,835.0,11455.0,1024.0,0.0,1024.0,1470.0
2021,3,Arkansas,374.0,5748.0,506.0,0.0,508.0,672.0
2021,3,California,4189.0,47278.0,4784.0,35.0,4799.0,7107.0
2021,3,Colorado,418.0,7352.0,548.0,0.0,548.0,784.0
2021,3,Connecticut,510.0,7201.0,466.0,0.0,469.0,576.0
2021,3,Delaware,211.0,2061.0,206.0,0.0,206.0,288.0
2021,3,Florida,3230.0,35908.0,4367.0,30.0,4392.0,5453.0
2021,3,Georgia,1216.0,14974.0,1367.0,2.0,1370.0,1953.0
2021,3,Hawaii,180.0,2655.0,187.0,0.0,187.0,239.0
2021,3,Idaho,286.0,3512.0,254.0,0.0,254.0,371.0
2021,3,Illinois,1143.0,17678.0,1608.0,0.0,1612.0,2330.0
2021,3,Indiana,640.0,10410.0,774.0,2.0,778.0,1133.0
2021,3,Iowa,464.0,5432.0,473.0,2.0,480.0,733.0
2021,3,Kansas,406.0,5968.0,369.0,2.0,374.0,571.0
2021,3,Kentucky,636.0,8990.0,931.0,2.0,934.0,1238.0
2021,3,Louisiana,554.0,8130.0,562.0,0.0,564.0,891.0
2021,3,Maine,208.0,3230.0,222.0,0.0,222.0,333.0
2021,3,Maryland,916.0,8902.0,834.0,2.0,836.0,1372.0
2021,3,Massachusetts,717.0,10917.0,870.0,4.0,876.0,1284.0
2021,3,Michigan,1362.0,16450.0,1412.0,4.0,1414.0,2109.0
2021,3,Minnesota,454.0,7615.0,542.0,0.0,545.0,710.0
2021,3,Mississippi,458.0,6026.0,516.0,0.0,522.0,730.0
2021,3,Missouri,620.0,10060.0,724.0,0.0,726.0,1076.0
2021,3,Montana,218.0,2275.0,206.0,0.0,207.0,286.0
2021,3,Nebraska,290.0,3711.0,288.0,0.0,288.0,417.0
2021,3,Nevada,442.0,5666.0,448.0,0.0,450.0,552.0
2021,3,New Hampshire,202.0,2468.0,171.0,0.0,171.0,264.0
2021,3,New Jersey,2036.0,13850.0,1474.0,2.0,1476.0,2620.0
2021,3,New Mexico,321.0,4920.0,308.0,0.0,308.0,470.0
2021,3,New York,4917.0,31274.0,3614.0,16.0,3623.0,6710.0
2021,3,North Carolina,1074.0,16040.0,1382.0,8.0,1387.0,1932.0
2021,3,North Dakota,140.0,1311.0,160.0,0.0,160.0,237.0
2021,3,Ohio,1386.0,19648.0,1703.0,6.0,1711.0,2672.0
2021,3,Oklahoma,482.0,6716.0,744.0,0.0,745.0,1020.0
2021,3,Oregon,373.0,8960.0,420.0,0.0,423.0,452.0
2021,3,Pennsylvania,1778.0,21774.0,1787.0,12.0,1794.0,2766.0
2021,3,Rhode Island,270.0,2072.0,157.0,0.0,157.0,313.0
2021,3,South Carolina,847.0,8790.0,765.0,0.0,767.0,1417.0
2021,3,South Dakota,301.0,1851.0,223.0,0.0,223.0,272.0
2021,3,Tennessee,910.0,12262.0,1092.0,14.0,1108.0,1548.0
2021,3,Texas,4436.0,36452.0,5081.0,72.0,5129.0,7113.0
2021,3,Utah,287.0,3882.0,254.0,0.0,258.0,308.0
2021,3,Vermont,43.0,963.0,36.0,0.0,36.0,78.0
2021,3,Virginia,1458.0,15951.0,1353.0,0.0,1364.0,1998.0
2021,3,Washington,360.0,10191.0,620.0,0.0,624.0,719.0
2021,3,West Virginia,425.0,5655.0,421.0,0.0,421.0,530.0
2021,3,Wisconsin,572.0,9454.0,576.0,0.0,581.0,812.0
2021,3,Wyoming,160.0,1020.0,132.0,0.0,132.0,216.0
2021,4,Alabama,400.0,10074.0,599.0,0.0,601.0,897.0
2021,4,Alaska,168.0,1091.0,100.0,0.0,100.0,192.0
2021,4,Arizona,619.0,10883.0,844.0,0.0,846.0,1197.0
2021,4,Arkansas,315.0,6612.0,385.0,0.0,387.0,396.0
2021,4,California,2079.0,42912.0,3792.0,0.0,3806.0,5241.0
2021,4,Colorado,390.0,7646.0,514.0,0.0,514.0,725.0
2021,4,Connecticut,348.0,6925.0,491.0,0.0,495.0,614.0
2021,4,Delaware,244.0,2159.0,189.0,0.0,189.0,286.0
2021,4,Florida,2660.0,36116.0,3907.0,40.0,3927.0,4913.0
2021,4,Georgia,1141.0,15166.0,1119.0,2.0,1202.0,1780.0
2021,4,Hawaii,165.0,2443.0,196.0,0.0,196.0,231.0
2021,4,Idaho,307.0,3395.0,291.0,0.0,291.0,401.0
2021,4,Illinois,1700.0,18262.0,1807.0,0.0,1809.0,2562.0
2021,4,Indiana,542.0,10612.0,876.0,2.0,880.0,1164.0
2021,4,Iowa,419.0,6826.0,427.0,0.0,430.0,527.0
2021,4,Kansas,324.0,5861.0,414.0,2.0,420.0,535.0
2021,4,Kentucky,440.0,9554.0,787.0,0.0,788.0,1042.0
2021,4,Louisiana,324.0,7878.0,495.0,0.0,497.0,692.0
2021,4,Maine,217.0,2664.0,210.0,0.0,210.0,323.0
2021,4,Maryland,996.0,9401.0,874.0,0.0,874.0,1422.0
2021,4,Massachusetts,553.0,12060.0,696.0,4.0,700.0,955.0
2021,4,Michigan,3562.0,18970.0,2805.0,8.0,2810.0,4378.0
2021,4,Minnesota,612.0,7376.0,609.0,2.0,612.0,949.0
2021,4,Mississippi,364.0,5952.0,444.0,0.0,448.0,640.0
2021,4,Missouri,414.0,10224.0,580.0,0.0,580.0,808.0
2021,4,Montana,311.0,2203.0,221.0,0.0,221.0,302.0
2021,4,Nebraska,295.0,3906.0,284.0,0.0,284.0,399.0
2021,4,Nevada,327.0,5432.0,526.0,0.0,526.0,618.0
2021,4,New Hampshire,179.0,2687.0,170.0,0.0,170.0,251.0
2021,4,New Jersey,1998.0,15908.0,1712.0,0.0,1714.0,2673.0
2021,4,New Mexico,331.0,4795.0,282.0,0.0,284.0,327.0
2021,4,New York,3754.0,26620.0,3124.0,16.0,3131.0,5451.0
2021,4,North Carolina,986.0,16308.0,1269.0,8.0,1274.0,1844.0
2021,4,North Dakota,210.0,1257.0,165.0,0.0,165.0,231.0
2021,4,Ohio,1294.0,20094.0,1540.0,15.0,1549.0,2261.0
2021,4,Oklahoma,423.0,6974.0,570.0,2.0,574.0,824.0
2021,4,Oregon,376.0,8673.0,405.0,0.0,409.0,408.0
2021,4,Pennsylvania,2460.0,22188.0,2283.0,6.0,2294.0,3615.0
2021,4,Rhode Island,279.0,1841.0,201.0,0.0,201.0,216.0
2021,4,South Carolina,784.0,8964.0,590.0,0.0,594.0,1184.0
2021,4,South Dakota,282.0,1840.0,227.0,0.0,227.0,329.0
2021,4,Tennessee,870.0,12610.0,1184.0,0.0,1186.0,1608.0
2021,4,Texas,2809.0,35118.0,3956.0,90.0,3994.0,5368.0
2021,4,Utah,278.0,3842.0,241.0,0.0,245.0,330.0
2021,4,Vermont,27.0,1037.0,30.0,0.0,30.0,46.0
2021,4,Virginia,1438.0,14766.0,1431.0,0.0,1444.0,1976.0
2021,4,Washington,514.0,11063.0,794.0,0.0,798.0,1014.0
2021,4,West Virginia,308.0,5623.0,409.0,0.0,411.0,478.0
2021,4,Wisconsin,386.0,8334.0,529.0,2.0,498.0,748.0
2021,4,Wyoming,112.0,972.0,110.0,0.0,110.0,190.0
2021,5,Alabama,525.0,11805.0,691.0,0.0,693.0,1023.0
2021,5,Alaska,190.0,1300.0,130.0,0.0,130.0,217.0
2021,5,Arizona,619.0,13046.0,998.0,0.0,998.0,1376.0
2021,5,Arkansas,431.0,7636.0,531.0,0.0,531.0,687.0
2021,5,California,1966.0,52812.0,3975.0,28.0,3993.0,5308.0
2021,5,Colorado,819.0,8821.0,808.0,2.0,856.0,1326.0
2021,5,Connecticut,515.0,8582.0,488.0,0.0,492.0,531.0
2021,5,Delaware,324.0,2729.0,268.0,0.0,268.0,353.0
2021,5,Florida,2898.0,44580.0,4157.0,45.0,4172.0,5085.0
2021,5,Georgia,870.0,18126.0,1197.0,0.0,1198.0,1641.0
2021,5,Hawaii,225.0,2966.0,219.0,0.0,219.0,274.0
2021,5,Idaho,369.0,4309.0,288.0,0.0,288.0,421.0
2021,5,Illinois,2049.0,22200.0,1972.0,0.0,1972.0,3124.0
2021,5,Indiana,726.0,13250.0,1074.0,0.0,1076.0,1454.0
2021,5,Iowa,460.0,7554.0,494.0,2.0,501.0,648.0
2021,5,Kansas,442.0,6127.0,460.0,2.0,466.0,504.0
2021,5,Kentucky,609.0,11769.0,858.0,0.0,858.0,1186.0
2021,5,Louisiana,392.0,9538.0,650.0,0.0,654.0,876.0
2021,5,Maine,272.0,4112.0,269.0,0.0,269.0,410.0
2021,5,Maryland,712.0,11043.0,784.0,0.0,784.0,1184.0
2021,5,Massachusetts,564.0,14045.0,758.0,0.0,760.0,1090.0
2021,5,Michigan,2936.0,21504.0,2561.0,0.0,2562.0,3822.0
2021,5,Minnesota,548.0,9497.0,705.0,0.0,706.0,1070.0
2021,5,Mississippi,394.0,7113.0,608.0,0.0,612.0,792.0
2021,5,Missouri,560.0,12378.0,856.0,0.0,858.0,1146.0
2021,5,Montana,406.0,2844.0,254.0,0.0,254.0,348.0
2021,5,Nebraska,413.0,4700.0,330.0,0.0,332.0,492.0
2021,5,Nevada,486.0,7207.0,442.0,0.0,442.0,597.0
2021,5,New Hampshire,254.0,3013.0,191.0,0.0,191.0,309.0
2021,5,New Jersey,1084.0,16338.0,1140.0,2.0,1142.0,1666.0
2021,5,New Mexico,470.0,6014.0,479.0,0.0,482.0,611.0
2021,5,New York,2265.0,34633.0,3060.0,16.0,3073.0,4537.0
2021,5,North Carolina,1082.0,20268.0,1588.0,8.0,1595.0,2106.0
2021,5,North Dakota,260.0,1651.0,185.0,0.0,186.0,259.0
2021,5,Ohio,1318.0,24440.0,1816.0,12.0,1826.0,2721.0
2021,5,Oklahoma,479.0,8519.0,709.0,5.0,716.0,981.0
2021,5,Oregon,558.0,11095.0,469.0,0.0,470.0,784.0
2021,5,Pennsylvania,2102.0,26688.0,2287.0,6.0,2298.0,3489.0
2021,5,Rhode Island,384.0,2535.0,232.0,0.0,232.0,341.0
2021,5,South Carolina,511.0,10646.0,692.0,0.0,694.0,938.0
2021,5,South Dakota,420.0,2215.0,293.0,0.0,293.0,449.0
2021,5,Tennessee,876.0,15146.0,1258.0,8.0,1262.0,1644.0
2021,5,Texas,2892.0,42436.0,4023.0,81.0,4059.0,5752.0
2021,5,Utah,382.0,5153.0,354.0,0.0,362.0,408.0
2021,5,Vermont,30.0,1241.0,42.0,0.0,42.0,60.0
2021,5,Virginia,1500.0,18599.0,1527.0,0.0,1541.0,2310.0
2021,5,Washington,636.0,11972.0,1023.0,4.0,1031.0,1324.0
2021,5,West Virginia,422.0,6442.0,488.0,0.0,488.0,516.0
2021,5,Wisconsin,404.0,11570.0,557.0,0.0,558.0,780.0
2021,5,Wyoming,224.0,1337.0,164.0,0.0,164.0,253.0
2021,6,Alabama,289.0,8962.0,571.0,0.0,573.0,757.0
2021,6,Alaska,126.0,936.0,110.0,0.0,110.0,176.0
2021,6,Arizona,330.0,10624.0,802.0,0.0,802.0,1022.0
2021,6,Arkansas,278.0,5936.0,398.0,0.0,398.0,530.0
2021,6,California,806.0,42392.0,3148.0,0.0,3162.0,3748.0
2021,6,Colorado,425.0,7121.0,476.0,4.0,480.0,631.0
2021,6,Connecticut,650.0,6811.0,391.0,0.0,395.0,574.0
2021,6,Delaware,264.0,2021.0,208.0,0.0,208.0,232.0
2021,6,Florida,1666.0,35160.0,3268.0,15.0,3289.0,4174.0
2021,6,Georgia,396.0,14004.0,819.0,4.0,824.0,1063.0
2021,6,Hawaii,165.0,2294.0,200.0,0.0,200.0,293.0
2021,6,Idaho,296.0,3488.0,236.0,0.0,264.0,391.0
2021,6,Illinois,580.0,16974.0,1187.0,0.0,1189.0,1448.0
2021,6,Indiana,364.0,10472.0,892.0,2.0,896.0,1102.0
2021,6,Iowa,607.0,6530.0,397.0,4.0,404.0,513.0
2021,6,Kansas,441.0,5946.0,370.0,4.0,378.0,505.0
2021,6,Kentucky,319.0,8734.0,656.0,0.0,656.0,778.0
2021,6,Louisiana,230.0,7786.0,426.0,0.0,426.0,553.0
2021,6,Maine,210.0,3472.0,206.0,0.0,208.0,301.0
2021,6,Maryland,369.0,7658.0,536.0,0.0,537.0,678.0
2021,6,Massachusetts,455.0,10617.0,598.0,0.0,604.0,681.0
2021,6,Michigan,646.0,15504.0,1075.0,0.0,1076.0,1369.0
2021,6,Minnesota,281.0,7689.0,512.0,0.0,515.0,634.0
2021,6,Mississippi,292.0,5776.0,505.0,0.0,507.0,552.0
2021,6,Missouri,625.0,10944.0,706.0,4.0,770.0,1166.0
2021,6,Montana,298.0,2434.0,189.0,0.0,189.0,258.0
2021,6,Nebraska,374.0,3379.0,306.0,0.0,306.0,428.0
2021,6,Nevada,271.0,5794.0,390.0,0.0,390.0,446.0
2021,6,New Hampshire,200.0,2713.0,154.0,0.0,154.0,223.0
2021,6,New Jersey,348.0,13574.0,576.0,0.0,576.0,716.0
2021,6,New Mexico,366.0,4689.0,304.0,0.0,307.0,308.0
2021,6,New York,770.0,24890.0,1642.0,24.0,1648.0,2030.0
2021,6,North Carolina,542.0,15372.0,1080.0,0.0,1081.0,1471.0
2021,6,North Dakota,200.0,1360.0,146.0,0.0,146.0,249.0
2021,6,Ohio,536.0,18836.0,1006.0,0.0,1006.0,1290.0
2021,6,Oklahoma,339.0,7665.0,628.0,3.0,634.0,908.0
2021,6,Oregon,264.0,9062.0,361.0,0.0,364.0,412.0
2021,6,Pennsylvania,842.0,20000.0,1212.0,0.0,1218.0,1632.0
2021,6,Rhode Island,252.0,2037.0,177.0,0.0,178.0,282.0
2021,6,South Carolina,485.0,8516.0,612.0,0.0,612.0,874.0
2021,6,South Dakota,224.0,1785.0,202.0,0.0,202.0,351.0
2021,6,Tennessee,377.0,12082.0,894.0,8.0,972.0,1179.0
2021,6,Texas,1529.0,34224.0,2711.0,63.0,2729.0,3693.0
2021,6,Utah,269.0,3973.0,209.0,0.0,212.0,256.0
2021,6,Vermont,18.0,1011.0,24.0,0.0,24.0,40.0
2021,6,Virginia,655.0,14215.0,986.0,0.0,996.0,1438.0
2021,6,Washington,394.0,11172.0,716.0,0.0,718.0,857.0
2021,6,West Virginia,336.0,5394.0,375.0,0.0,375.0,470.0
2021,6,Wisconsin,417.0,8170.0,462.0,2.0,467.0,430.0
2021,6,Wyoming,192.0,1091.0,132.0,0.0,132.0,189.0
2021,7,Alabama,528.0,9140.0,703.0,0.0,703.0,1055.0
2021,7,Alaska,108.0,1040.0,122.0,0.0,122.0,185.0
2021,7,Arizona,570.0,10500.0,860.0,0.0,860.0,1147.0
2021,7,Arkansas,832.0,7285.0,706.0,0.0,710.0,1139.0
2021,7,California,2239.0,42898.0,3520.0,14.0,3536.0,5213.0
2021,7,Colorado,352.0,7069.0,540.0,0.0,540.0,695.0
2021,7,Connecticut,768.0,6787.0,354.0,0.0,358.0,631.0
2021,7,Delaware,264.0,1867.0,238.0,0.0,238.0,352.0
2021,7,Florida,4008.0,38166.0,5146.0,40.0,5178.0,6650.0
2021,7,Georgia,684.0,14476.0,1074.0,0.0,1076.0,1446.0
2021,7,Hawaii,180.0,2526.0,197.0,0.0,197.0,231.0
2021,7,Idaho,328.0,3238.0,231.0,0.0,231.0,302.0
2021,7,Illinois,448.0,17380.0,1231.0,0.0,1235.0,1547.0
2021,7,Indiana,353.0,10366.0,824.0,0.0,826.0,1006.0
2021,7,Iowa,438.0,6444.0,367.0,4.0,374.0,520.0
2021,7,Kansas,285.0,6027.0,358.0,0.0,359.0,448.0
2021,7,Kentucky,410.0,8712.0,739.0,2.0,742.0,938.0
2021,7,Louisiana,672.0,8636.0,694.0,0.0,696.0,1023.0
2021,7,Maine,198.0,3381.0,210.0,0.0,210.0,302.0
2021,7,Maryland,340.0,7590.0,638.0,2.0,643.0,741.0
2021,7,Massachusetts,501.0,10200.0,601.0,0.0,605.0,732.0
2021,7,Michigan,380.0,15230.0,921.0,0.0,923.0,1145.0
2021,7,Minnesota,334.0,7580.0,519.0,0.0,522.0,611.0
2021,7,Mississippi,492.0,5844.0,632.0,0.0,638.0,866.0
2021,7,Missouri,1394.0,11290.0,1312.0,4.0,1318.0,1974.0
2021,7,Montana,286.0,2380.0,231.0,0.0,231.0,321.0
2021,7,Nebraska,347.0,3468.0,326.0,0.0,326.0,375.0
2021,7,Nevada,749.0,6640.0,866.0,0.0,866.0,1056.0
2021,7,New Hampshire,180.0,2643.0,144.0,0.0,144.0,226.0
2021,7,New Jersey,327.0,10930.0,713.0,0.0,714.0,870.0
2021,7,New Mexico,493.0,4566.0,360.0,0.0,364.0,368.0
2021,7,New York,1249.0,24144.0,1866.0,8.0,1874.0,2466.0
2021,7,North Carolina,602.0,15748.0,1114.0,0.0,1115.0,1444.0
2021,7,North Dakota,180.0,1028.0,180.0,0.0,180.0,300.0
2021,7,Ohio,410.0,18676.0,1228.0,0.0,1234.0,1592.0
2021,7,Oklahoma,492.0,7988.0,652.0,2.0,654.0,910.0
2021,7,Oregon,330.0,8892.0,397.0,0.0,401.0,488.0
2021,7,Pennsylvania,420.0,19732.0,944.0,0.0,944.0,1286.0
2021,7,Rhode Island,168.0,1864.0,191.0,0.0,191.0,319.0
2021,7,South Carolina,394.0,8672.0,613.0,0.0,615.0,782.0
2021,7,South Dakota,252.0,1832.0,232.0,0.0,232.0,330.0
2021,7,Tennessee,501.0,11744.0,862.0,8.0,868.0,1094.0
2021,7,Texas,2858.0,35514.0,3462.0,63.0,3480.0,4949.0
2021,7,Utah,247.0,3803.0,207.0,0.0,210.0,292.0
2021,7,Vermont,6.0,996.0,27.0,0.0,27.0,36.0
2021,7,Virginia,801.0,13974.0,1020.0,0.0,1031.0,1501.0
2021,7,Washington,376.0,10661.0,705.0,0.0,709.0,853.0
2021,7,West Virginia,447.0,5272.0,438.0,0.0,438.0,572.0
2021,7,Wisconsin,425.0,10134.0,480.0,0.0,483.0,515.0
2021,7,Wyoming,185.0,1127.0,137.0,0.0,137.0,197.0
2021,8,Alabama,4190.0,15586.0,2175.0,0.0,2177.0,4849.0
2021,8,Alaska,287.0,1607.0,207.0,0.0,207.0,313.0
2021,8,Arizona,2034.0,15326.0,1901.0,0.0,1905.0,2703.0
2021,8,Arkansas,2224.0,9282.0,1610.0,0.0,1618.0,2591.0
2021,8,California,9099.0,61492.0,9258.0,28.0,9290.0,13125.0
2021,8,Colorado,812.0,8746.0,853.0,0.0,853.0,1248.0
2021,8,Connecticut,460.0,8838.0,484.0,0.0,485.0,657.0
2021,8,Delaware,351.0,2737.0,280.0,0.0,280.0,406.0
2021,8,Florida,24395.0,68378.0,20005.0,60.0,20046.0,27381.0
2021,8,Georgia,6930.0,25238.0,4556.0,7.0,4568.0,7900.0
2021,8,Hawaii,398.0,3692.0,349.0,0.0,351.0,522.0
2021,8,Idaho,581.0,4560.0,481.0,0.0,481.0,699.0
2021,8,Illinois,2258.0,23210.0,2829.0,0.0,2839.0,3801.0
2021,8,Indiana,1802.0,14588.0,1855.0,0.0,1859.0,2657.0
2021,8,Iowa,520.0,8255.0,536.0,0.0,537.0,744.0
2021,8,Kansas,986.0,8381.0,865.0,4.0,870.0,1289.0
2021,8,Kentucky,2246.0,13376.0,2115.0,4.0,2120.0,3008.0
2021,8,Louisiana,4214.0,13982.0,2801.0,0.0,2805.0,4697.0
2021,8,Maine,289.0,4004.0,297.0,0.0,297.0,418.0
2021,8,Maryland,692.0,10762.0,802.0,0.0,802.0,1199.0
2021,8,Massachusetts,525.0,13516.0,760.0,4.0,762.0,944.0
2021,8,Michigan,1050.0,20232.0,1612.0,4.0,1616.0,2138.0
2021,8,Minnesota,482.0,10401.0,766.0,2.0,770.0,1028.0
2021,8,Mississippi,2884.0,10076.0,2032.0,0.0,2042.0,3369.0
2021,8,Missouri,3138.0,15838.0,2429.0,4.0,2434.0,3863.0
2021,8,Montana,374.0,3188.0,330.0,0.0,330.0,480.0
2021,8,Nebraska,379.0,4671.0,473.0,0.0,475.0,612.0
2021,8,Nevada,1590.0,7970.0,1612.0,0.0,1612.0,1988.0
2021,8,New Hampshire,164.0,3425.0,238.0,0.0,238.0,348.0
2021,8,New Jersey,978.0,15566.0,1226.0,2.0,1229.0,1681.0
2021,8,New Mexico,611.0,6238.0,536.0,0.0,536.0,800.0
2021,8,New York,2044.0,32539.0,3134.0,32.0,3154.0,4607.0
2021,8,North Carolina,4278.0,23864.0,3865.0,14.0,3876.0,5591.0
2021,8,North Dakota,260.0,1481.0,218.0,0.0,218.0,286.0
2021,8,Ohio,2349.0,26076.0,2239.0,0.0,2242.0,3440.0
2021,8,Oklahoma,2804.0,12038.0,2050.0,4.0,2056.0,3450.0
2021,8,Oregon,1522.0,11816.0,958.0,2.0,960.0,1758.0
2021,8,Pennsylvania,1544.0,26678.0,2110.0,0.0,2119.0,3125.0
2021,8,Rhode Island,341.0,2614.0,231.0,0.0,231.0,333.0
2021,8,South Carolina,3087.0,14792.0,1897.0,0.0,1899.0,3739.0
2021,8,South Dakota,334.0,2381.0,286.0,0.0,286.0,353.0
2021,8,Tennessee,4022.0,18974.0,3271.0,14.0,3295.0,4977.0
2021,8,Texas,17898.0,60328.0,14022.0,108.0,14090.0,21171.0
2021,8,Utah,551.0,5773.0,458.0,0.0,490.0,787.0
2021,8,Vermont,39.0,1292.0,62.0,0.0,62.0,92.0
2021,8,Virginia,2020.0,19474.0,1807.0,0.0,1823.0,2889.0
2021,8,Washington,1714.0,13708.0,1812.0,0.0,1818.0,2400.0
2021,8,West Virginia,654.0,7502.0,666.0,0.0,666.0,912.0
2021,8,Wisconsin,803.0,11836.0,780.0,0.0,782.0,1218.0
2021,8,Wyoming,303.0,1724.0,237.0,0.0,237.0,350.0
2021,9,Alabama,3788.0,12824.0,1916.0,0.0,1920.0,4274.0
2021,9,Alaska,358.0,1391.0,259.0,0.0,259.0,407.0
2021,9,Arizona,2385.0,12806.0,2078.0,0.0,2078.0,3118.0
2021,9,Arkansas,1454.0,6668.0,1024.0,0.0,1024.0,1760.0
2021,9,California,8500.0,50748.0,8476.0,14.0,8501.0,11322.0
2021,9,Colorado,984.0,8120.0,884.0,0.0,884.0,1256.0
2021,9,Connecticut,508.0,7263.0,493.0,0.0,495.0,636.0
2021,9,Delaware,271.0,2265.0,252.0,0.0,252.0,336.0
2021,9,Florida,14417.0,48710.0,12143.0,30.0,12168.0,16871.0
2021,9,Georgia,6802.0,21762.0,4887.0,9.0,4900.0,7616.0
2021,9,Hawaii,466.0,2852.0,433.0,0.0,433.0,604.0
2021,9,Idaho,1246.0,4778.0,824.0,0.0,824.0,1367.0
2021,9,Illinois,2690.0,19282.0,2558.0,0.0,2564.0,3692.0
2021,9,Indiana,2615.0,13390.0,2394.0,4.0,2401.0,3300.0
2021,9,Iowa,754.0,7602.0,568.0,4.0,572.0,996.0
2021,9,Kansas,1046.0,6085.0,778.0,2.0,782.0,1369.0
2021,9,Kentucky,3523.0,11956.0,2591.0,5.0,2598.0,4145.0
2021,9,Louisiana,2219.0,10082.0,1695.0,0.0,1697.0,2694.0
2021,9,Maine,284.0,3689.0,288.0,0.0,289.0,394.0
2021,9,Maryland,932.0,8900.0,1020.0,0.0,1021.0,1469.0
2021,9,Massachusetts,648.0,10898.0,898.0,0.0,902.0,1244.0
2021,9,Michigan,1792.0,17288.0,1989.0,8.0,1995.0,2743.0
2021,9,Minnesota,810.0,8559.0,822.0,0.0,824.0,1289.0
2021,9,Mississippi,1833.0,7310.0,1414.0,0.0,1428.0,2191.0
2021,9,Missouri,1762.0,11874.0,1624.0,0.0,1626.0,2438.0
2021,9,Montana,582.0,3022.0,368.0,0.0,370.0,652.0
2021,9,Nebraska,367.0,3882.0,377.0,0.0,377.0,494.0
2021,9,Nevada,1422.0,6586.0,1303.0,0.0,1303.0,1678.0
2021,9,New Hampshire,228.0,2830.0,178.0,0.0,178.0,291.0
2021,9,New Jersey,1159.0,12266.0,1293.0,0.0,1294.0,1891.0
2021,9,New Mexico,729.0,5369.0,583.0,0.0,584.0,873.0
2021,9,New York,2761.0,27488.0,3066.0,0.0,3072.0,4825.0
2021,9,North Carolina,5171.0,20628.0,4159.0,8.0,4164.0,6244.0
2021,9,North Dakota,219.0,1507.0,200.0,0.0,196.0,279.0
2021,9,Ohio,5018.0,24608.0,3986.0,6.0,3994.0,6091.0
2021,9,Oklahoma,2602.0,9606.0,1750.0,6.0,1757.0,3102.0
2021,9,Oregon,1665.0,9753.0,1001.0,2.0,1004.0,1888.0
2021,9,Pennsylvania,2976.0,23612.0,2623.0,15.0,2740.0,4311.0
2021,9,Rhode Island,250.0,2204.0,199.0,0.0,199.0,289.0
2021,9,South Carolina,3929.0,12194.0,2243.0,0.0,2245.0,4443.0
2021,9,South Dakota,281.0,2093.0,299.0,0.0,300.0,439.0
2021,9,Tennessee,5687.0,17954.0,4192.0,14.0,4210.0,6583.0
2021,9,Texas,16307.0,49420.0,12355.0,90.0,12411.0,18674.0
2021,9,Utah,590.0,4282.0,476.0,0.0,478.0,718.0
2021,9,Vermont,80.0,1213.0,55.0,0.0,55.0,134.0
2021,9,Virginia,3200.0,17243.0,2283.0,0.0,2295.0,3840.0
2021,9,Washington,2260.0,12683.0,2045.0,0.0,2049.0,2805.0
2021,9,West Virginia,1444.0,7181.0,1142.0,0.0,1142.0,1754.0
2021,9,Wisconsin,1322.0,9926.0,936.0,2.0,938.0,1690.0
2021,9,Wyoming,388.0,1391.0,266.0,0.0,266.0,460.0
2021,10,Alabama,1826.0,12672.0,1309.0,0.0,1321.0,2460.0
2021,10,Alaska,474.0,1847.0,338.0,0.0,338.0,526.0
2021,10,Arizona,2834.0,15414.0,2460.0,0.0,2462.0,3597.0
2021,10,Arkansas,844.0,8779.0,858.0,0.0,858.0,1294.0
2021,10,California,6557.0,60758.0,8190.0,28.0,8222.0,10703.0
2021,10,Colorado,1924.0,11931.0,1502.0,2.0,1504.0,2272.0
2021,10,Connecticut,488.0,9072.0,564.0,0.0,566.0,744.0
2021,10,Delaware,294.0,2744.0,287.0,0.0,287.0,373.0
2021,10,Florida,5554.0,47334.0,6665.0,30.0,6695.0,8590.0
2021,10,Georgia,3200.0,20916.0,2825.0,8.0,2839.0,4224.0
2021,10,Hawaii,242.0,3479.0,301.0,0.0,301.0,375.0
2021,10,Idaho,1341.0,5841.0,908.0,0.0,908.0,1467.0
2021,10,Illinois,2012.0,23966.0,2509.0,0.0,2513.0,3337.0
2021,10,Indiana,2310.0,15864.0,2271.0,2.0,2276.0,3246.0
2021,10,Iowa,1170.0,9603.0,802.0,2.0,804.0,1542.0
2021,10,Kansas,894.0,8005.0,741.0,0.0,742.0,1174.0
